	tweet_id	user_id	text	label
1279	747084798091354112	740203498063593473	11:11 (((please))) @charlieputh  https://t.co/xiDjnmJdSC	0
1957	747100124589985792	11861732	((( holding hands in a 1966 Ford Thunderbird convertible )))	0
1258	747104217928699904	703888790847418368	"@KarenJBateson You never ""gave us the right"" to be racist, we took it ourselves. Never forget: you can't stop us."	1
970	747132622480891904	708770278852194304	@Nero fat shame me senpai!	0
177	747193954832089088	543570524	"RT @honestkpopstan: maybe they haven't heard to SJ's song ""super man"" when they say in the end ((( SUPER JUNIOR THE LAST MAN STANDING))) ht…"	0
944	747200066205663232	757907660	"@FTI_US 
(((Promoted)))"	0
295	747250207557976064	741352014181847041	RT @marylovefreedom: Who signs the paycheck of (((Donna Stern)))? Her #antiFa group PLANNED &amp; EXECUTED VIOLENCE today in Sacramento! https:…	1
810	747274598920556544	347708423	"I need some girl friends that aren't bitches
(((it'd be cool if you loved high school musical and the office... if not tho it's ok)))"	0
1963	747293657225539584	239623754	No longer am I apologizing for being different, cause I'm differently beautiful,  and I just hope one day you can accept me for all I am	0
1078	747305840122572800	1023048182	Love, light, peace and positive vibrations to everyone's week ((((+))))	0
871	747360061861703680	1366490113	@lexamaximoff ((still love her tho)) (((but also gonna cheer if dany kills her on the way to the throne)))	0
2308	747374413973098496	544092834	(((temui calon mertua))) https://t.co/zNWnGBnl1i	0
798	747396158041952256	2470251679	"RT @JedBirmingham: It has been a rough 24 hours for the (((bankers)))...
#dowjones 
#Brexit https://t.co/k9GhXFXupZ"	1
1304	747425882248122368	745359776775835649	@washingtonpost (((Washington post)))	1
392	747438344527880192	46702231	"RT @BlackDivaModels: (((ATTENTION))) ""Just because we're magic, doesn't mean we're not real."" https://t.co/bCiINn4Ge3"	0
938	747458666593325056	4216636573	That's because Trump doesn't hate white Gentiles like ((((((((((THEY))))))))))) do. https://t.co/nhNPCWiYvA	1
944	747463973495177216	62027927	Kak @amyyamy pakabar kak	0
395	747478584437014528	719653285095976960	"RT @realVivaEuropa: Armed and violent supremacists march, calling for killing of #police (pigs).

Where is (((#AntiFa)))?

#Sacramento http…"	1
1322	747504253640441856	1398305000	@Charles_James1 @BlackburnReview does that work with any group of (((people)))?	0
1293	747504533186699264	745359776775835649	@IndblueA @washingtonpost they are afraid of her. The likes of warren and Hillary will ruin the country. #hillaryforprison2016	0
805	747520364075352064	1523650836	(((((((shark week vibes)))))))	0
633	747549532582518784	3321091358	@ROBLOX HYPE HYPE HYPE HYPE HYPE HYPE HYPE HYPE HYPE HYPE HYPE HYPE HYPE	0
456	747579117877366784	302766003	"Bibleway Members.
My Family Members.
My Friends.
My Followers.
((( This Is For You )))... https://t.co/sAL98rDSMJ"	0
2383	747580153820127232	898532102	RT @Johnatsrs1949: BOYCOTT OREOS  ! ... MADE IN   ==&gt;  ((( MEXICO )))  add hershey candy &amp; Fisher Price toys  ( Formally Made in USA ) http…	0
929	747584721463443456	424714505	"Retweeted (((Faith ❤️))) (@FreedomChild3):

Judge Jeanine: 'It's Time to Take Our Country Back'-Fox #1A #2A... https://t.co/q7mKW5maJn"	0
16	747620566073544704	716664192	@MiniLaddd get a man that can do both (((o(*ﾟ▽ﾟ*)o)))	0
1252	747624076093448192	553345900	@Shiroiyan 那个 profile 照 ((((；ﾟДﾟ)))))))	0
1042	747627047430852608	747442713361014785	@WDFx2EU2 😂	0
229	747638774461521920	40975260	why am I like this	0
1089	747672390625288192	780901381	@thesethbishop where's the /none cause I suck/ option?? (((JKJK ILY HOMEBOY)))	0
237	747716577722765312	187450820	video klipnya lebih kaya anak anak kesurupan si	0
401	747739764812550144	3745793956	"@michaelbabad @globeandmail 

Does (((Michael Babad))) keep a picture of the Economy on his nightstand?"	1
1093	747763902033833984	747442713361014785	RT @Cernovich: Some SJW made a list of neo-Nazis and included (((me))) on it. The more they falsely label people Nazis, the less power that…	0
1409	747785095847809024	417325218	@KarlaMNL I'm very sorry, Carla ((((hugs)))	0
504	747788296072331264	1135798928	My heart goes out to you @HollyWarlick please know you are in my thoughts and prayers. (((HUGSSS)))	0
870	747791500566626304	89112872	@heydonworks thanks for sharing (((Heydon))), have a great Tuesday :) (Via ➪ https://t.co/HLEQ2Wd364 grow followers 🆓)	0
214	747804939355754496	2807702088	@ko_ccyan (((she prolly doesn't know)))	0
2571	747805383809441792	1090517371	RT @jessie_lawton: I HAVE BEEN BLESSED WITH THE FRIENDS ((((basically considered family)))) I HAVE!!!!!	0
40	747825063357911040	38050876	RT @dril: i refuse to consume any product that has been created by, or is claimed to have been created by, the (((Keebler Elves)))	1
1060	747849409422036992	797592108	Anyone I like gets girls that are like a straight 10/10 and I'm over here at a most of 3/10. Legit.	0
1391	747849931428270080	3081364420	@TheRReport thanks for sharing (((TheRReport))), have a great Tuesday :) (Want this? It's FREE! https://t.co/Kj3GknTPxs)	0
1732	747854988517453824	144680212	Rt: pay us 179 dollars every six months and you can get a shirt and some slap bands and watch Geoff drink on a couch	0
1785	747880466259148800	3310883851	***HORRIBLE*** ATM Security Guard Beaten to Death..... While Sleep... (((VIDEO))) https://t.co/f6478juz9Z via @SmashDaTopic	0
471	747903601809338368	803828059	"RT @Prototype_No_07: I'm sure it's just a (((coincidence))).

#Benghazi

https://t.co/z06lpNPxTn https://t.co/BCd5Vhoqaj"	1
2144	747913609515196416	2243169318	@protectingswift I LOVE THIS (((ps my mom said you could come to our hotel and swim one night)))	0
52	747924931413843968	116708862	@beorvb @UPCASC HAHAHA tru	0
1303	747938622058291200	919599236	@trollshevikism I know it's tough to admit when you've been fooled by the very people you were supposed to be fighting. Don't be ashamed.	0
749	747961864420622336	475132729	"(((((Fast FAST))))) 
_____________________________________________________
Verdaderamente ningún… https://t.co/WSviTnM3y6"	0
1004	747976477061218304	724891791812624384	@jaureguiarts Camren is real 💘😍	0
1450	747981276280414208	747607546773463040	"RT @Third_Position: #ItsAfraid: (((James Traub))) displays the ARROGANCE of the PARASITES that dictate our lives
https://t.co/paiTXHOr0T ht…"	1
159	747991609413775360	155941621	@willywonkanhaa puxa	0
901	747993280135237632	1051565623	RT @jessthemess_15: @TheOdyssey ((((share on FB))))	0
1295	747996394221355008	747607546773463040	@JaredTSwift I'm only altright for the anime boi pucci tbqh	0
672	748024318098014208	24685996	"CAVEMAN aka ""TROGLODYTE"" (CRATEBUG EDIT) 

(((Listen))) and get download at… https://t.co/7rL4VMNCbW"	0
673	748025510807146496	24685996	"(((Listen))) and get download at https://t.co/myRsD9IYaW

#cratebugedits #chicagohouse #cratebug https://t.co/bGq7O9ZlhA"	0
1565	748030782199955456	149067633	"#CAPITALBreakfast (((ONAIR)))
We're in the zone, tell us your moment!
#RiseToTheMorning
https://t.co/V7LFIk71v4 https://t.co/K4R0xTugJJ"	0
903	748044205675646976	3180534026	RT @momoluvdnds: @midona12133 なんか近くのスーパーが閉店売りつくしセールやってて100円だったんだよ(((o(*ﾟ▽ﾟ*)o)))(((o(*ﾟ▽ﾟ*)o)))うまみー！！！う	0
1556	748071869098659840	76730642	Can anyone tell me what this new thing is re: putting (((brackets))) round your twitter name? Does it keep you extra cosy?	0
746	748080761022996480	3580543396	"@HomeboyzRadio Tunning my stereo
on full blast ((((()))))) @talliaoyando #TheJuiceHBR #OneDropWednesday"	0
576	748093169200291840	3180534026	じわりてぃ	0
435	748125235912843264	59258504	Happy hug day! Sending (((HUGS)))) to you, you, and you...and @itspeterbrown:) https://t.co/3vBWqvRpXN	0
1390	748186909248106496	3081364420	@OccupyV thanks for sharing (((Occupy V))), have a great Wednesday :) 🔹🆓Grow followers ➪ https://t.co/XUHixNhnFm 🆓🔹	0
788	748197647681470464	422357054	"(((( I am happy ))) "" I'm breaking down into little pieces, who am I? "" i need someone to talk 🙏🏽"	0
0	748201330460631040	231597325	RT @Circa_LPN: hey @XavierWoodsPhD .... what's going on here?!?  (((╹д╹;))) https://t.co/hjmaGh1zqQ	0
1444	748221169485160448	3231313474	"*****WATCH TV FOR FREE******* 
https://t.co/4Q4IRszK28 
********((((((((())))))))))))************ https://t.co/7a6LevaOOk"	0
260	748233190221848576	3274925563	"@V_of_Europe 
The politicals and the (((kikes))) are the true and bighest enemies of the european people. They created this!"	1
142	748234361745465344	15121613	@Sydniferous 🍅	0
1848	748255373996367872	2345788662	RT @JudicialWatch: (((BREAKING))) Law Enforcement Sources: Gun Used in Paris Terrorist Attacks Came from Phoenix: https://t.co/rHboHH2AS0 v…	0
851	748288430426071040	51943869	Also, why are there crowdfunding campaigns running with NO social media presence? That's the common theme I see in failed campaigns.	0
163	748301293270114304	762913633	(((someone tell me not to get my nose pierced otherwise im 100% gonna do it)))	0
116	748315401168134144	1972932108	RFT (((that's hella why I emphasized the sideline part in my tweet)))  https://t.co/vddEXU2h7z	0
308	748316096298614784	2238449780	Cant wait till the 10th. Looking forward to a little break from sm	0
619	748334841561653248	723708130765365248	RT @L_Babenberg: Immanuel Kant on the (((chosen people)))). https://t.co/2hj1uItwcw	1
441	748342870818512896	2604794882	c':	0
2585	748402910715912192	726404565860392961	a child stole my candy i'm internally mad.	0
70	748411460636667904	726404565860392961	(((the child is my younger brother)))	0
2456	748411477325910016	573875526	(((Boom)))💣💣💣 https://t.co/uz9eKDuT68	0
2464	748440874808283136	560682700	@sammich2022 probably deserved it	0
274	748446371833749504	4855782504	@Grace_Durbin thank !!!!  ((((hugs ))))	0
2120	748450267075514368	3003519560	I love Toni so much!!!!! ❤❤❤😍❤😍❤😍❤😍❤🎉🎉🎊🎈🎉🎉❤🍩❤🎊🎉❤❤❤	0
342	748511646079823872	271380614	lol me tbh :((((( :))))) https://t.co/MAicp90lZB	0
448	748519468394024960	49480998	destruction of the disgusting ugly hate (((to apaixonada por essa musica)))	0
2473	748531920846217216	56410332	@No_Idteaots @dowwhiz @DRUDGE_REPORT I mean they're prob not as good as @CNN and @MSNBC or @HuffingtonPost they're usually spot on right?	0
2788	748532088052211712	3745793956	@globeandmail @rcarrick what coincidence, the photo features a white woman with a non-white man. hmm.	0
402	748536877305606144	2480663169	@yukstablook 새상에 윸님 고마워요 사랑해요	0
2520	748538665085788160	62027927	@SChiper benarrr!!! Selamaaat belum ada hadiah!!!!	0
86	748547654104268800	706717110022504448	"RT @Doornebuzz: ((( 🔔 ))) TALK OF WEEKDAYS AND @TheSims 4 ((( 🔔 )))

https://t.co/LoIXDkye89"	0
643	748575713943392256	56410332	@the_saltworks @realDonaldTrump yeah I went to a reputable school so I'm not worried about (((magical grading))) that's how we got Obama.	0
254	748604054947889152	744954432471834625	"@GeoffT83 (((Geoff)))
thanks for detecting yourself"	1
298	748622848139288576	2594410082	me at da beach ((((stinky ipad app doodle)))) https://t.co/GA9ia77SJn	0
2861	748662957169483776	741352014181847041	@findingmypoly But we're friends E.K 😢	0
28	748664849475854336	562644486	"1. twice (((because)))
2. got7
3. baek a yeon
4. 15&amp;
5. miss a or wonder girls??????"	0
1853	748719102039060480	192562771	Good meowning..	0
558	748720544183382016	45180269	@mseric ((((u)))) My dad died last year.	0
709	748740807818039296	14729637	Blood Orange - Augustine (Official Video) https://t.co/6mM7MlBNl5 via @YouTube #(((&lt;3)))	0
425	748773288503943168	1161842508	"Y'ALL I'M SO FUCKING READY FOR EXO'RDIUM MNL

(((too bad my wallet isn't hahahahahahuhu))) https://t.co/uBl1bBqrg6"	0
1040	748802700834246656	745591734214635520	sorry that IM! A BIG ZORO TITTY LOVER! (I'm not sorry and i know you love it)	0
713	748816521078579200	393902394	I wonder where did he go for vacation. It looks like singapore tho	0
522	748898394270203904	382010074	Udah lama ga webcaman ((((the grain tho)))) https://t.co/JQNT0C3CbF	0
1233	749013705375920128	4779468079	@fordhughes @ramzpaul  ??	0
1141	749070618763624448	102480606	((( New Orleans Rhythm Council ))) ft #PapaMali, #WilBlades, #KirkJoseph &amp; #RobbieKidd (+#HOP… https://t.co/efMwuDUYBr	0
1087	749072694289674240	868211564	@mikeydotty okay but ACTUALLY	0
2375	749238980999258112	3241839477	RT @Ansugossips: @heavyjay16 @kanyewest @kimkardashian @HeavyJay16 would Leave #Yeezy ((((Petrified)))) &amp; also Leave the Cyber-Space #AGOG!…	0
2222	749308813790941184	181928353	@lordaedonis. Mostly(((culture)))	1
2584	749405104512507904	726404565860392961	@OHJKRY what do you do before you open a door	0
981	749425745991086080	551639927	@robertson_mxo  (((((((hugs))))))))	0
2132	749454613670047744	62027927	(((Dimudikin)))	0
1289	749468604886757376	741352014181847041	@riahannxx Oh sweetie don't be sad,we still love you. 💕 💞	0
580	749518162001948672	3191795978	@sugaisgod same 😩	0
1007	749546812634066944	726404565860392961	@PSJKRY what would you wear in a halloween party?	0
812	749567193180827648	2480663169	@Kill_Agnes (((아니 제가 할말을 하시잖아)))	0
1035	749614796236922880	744179991584215040	俺も幸村くんにバレないようにタグしようかな……	0
843	749648199711854592	49480998	@ItstheBloom nossa quero	0
994	749701987000807424	3054264567	@NationalistHero @davebernstein @thehill causr ((((((((((((((((bernstein)))))))))))))))))	1
678	749711105916805120	36266983	@Happy_Cat_x thank you🌸🌼🌸🌼🌸🌸	0
1156	749754051903033344	2728766298	@JONATHANWEISMEN How was it possible for you, not to connect the dots earlier. You're an intelligent man, I wonder? Like talmud, and such..	0
223	749820919858671616	173725919	@sharma_shelka wow looking soo damn gorgeous mam👌😍	0
792	749890495090987008	207330472	"Happy Birthday America!!
.
.
(((hugs))) ~lisa
#afwm #afwingmoms https://t.co/QpUIrAMEPm"	0
925	750046080117534720	598364033	@GPsait @my2bits4u @rasalom666 Is that Trump's VP pick?????	0
997	750079001838837760	873928633	@natyalaks ((( KASTA BRAHMANA )))	0
1569	750117675678863360	22892403	@Sam_Frost block Block BLOCK! Don't give them time of day.  (((hugs)))	0
1161	750139928340631552	2790069840	@KissMyLiberalAs @SeeScottJump tbh i dont find statistics or poles particularly exciting but whatever gets u through the night	0
2627	750188395649961984	76730642	@herdyshepherd1 bit early in the day to be shearing :)	0
608	750208340597182464	2486965772	@villpunzel ((( Devil's ))) liquid ~	0
578	750226795035697152	2607814990	@svtxjosh THIS IS SO (((PAS BANGET))) https://t.co/f708wdHjTM	0
885	750252918406733824	557931634	It is the semi final of EURO 2016 and they are playing against the host nation, again.	0
946	750294489034592256	162266504	RT @FLA_Phantom: (((TAKEOVER TUESDAYS))) #TTO ==&gt; @Icecoldd_ @Phantom_TTO ==&gt; @itsvictoria18 @Babygirl6L @wideglide96 @sweetsexy_39 @Gmac92…	0
